ORDERNUMBER,QUANTITYORDERED,PRICEEACH,Stock value,SALES,Profit,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10296,42,100,4200,4296.6,96.6,9/15/2004 0:00,Shipped,3,9,2004,Planes,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,Munich,Germany,Donnermeyer,Michael,Medium
10308,21,100,2100,2224.95,124.95,10/15/2004 0:00,Shipped,4,10,2004,Planes,S700_1691,Mini Classics,9145554562,White Plains,NY,USA,Frick,Steve,Small
10316,34,82.21,2795.14,2795.14,0,11-01-2004 00:00,Shipped,4,11,2004,Planes,S700_1691,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
10328,27,100,2700,2762.1,62.1,11-12-2004 00:00,Shipped,4,11,2004,Planes,S700_1691,Rovelli Gifts,035-640555,Bergamo,Bergamo,Italy,Rovelli,Giovanni,Small
10340,30,88.6,2658,2658,0,11/24/2004 0:00,Shipped,4,11,2004,Planes,S700_1691,Enaco Distributors,(93) 203 4555,Barcelona,Barcelona,Spain,Saavedra,Eduardo,Small
10353,39,100,3900,5043.87,1143.87,12-04-2004 00:00,Shipped,4,12,2004,Planes,S700_1691,Gift Ideas Corp.,2035554407,Glendale,CT,USA,Lewis,Dan,Medium
10361,20,60.54,1210.8,1210.8,0,12/17/2004 0:00,Shipped,4,12,2004,Planes,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
10375,37,81.87,3029.19,3029.19,0,02-03-2005 00:00,Shipped,1,2,2005,Planes,S700_1691,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10388,46,100,4600,10066.6,5466.6,03-03-2005 00:00,Shipped,1,3,2005,Planes,S700_1691,FunGiftIdeas.com,5085552555,New Bedford,MA,USA,Benitez,Violeta,Large
10398,47,87.69,4121.43,4121.43,0,3/30/2005 0:00,Shipped,1,3,2005,Planes,S700_1691,Reims Collectables,26.47.1555,Reims,Reims,France,Henriot,Paul,Medium
10401,11,100,1100,1135.31,35.31,04-03-2005 00:00,On Hold,2,4,2005,Planes,S700_1691,Tekni Collectables Inc.,2015559350,Newark,NJ,USA,Brown,William,Small
10416,23,91.34,2100.82,2100.82,0,05-10-2005 00:00,Shipped,2,5,2005,Planes,S700_1691,L'ordine Souveniers,0522-556555,Reggio Emilia,Reggio Emilia,Italy,Moroni,Maurizio,Small
10105,29,70.15,2034.35,2034.35,0,02-11-2003 00:00,Shipped,1,2,2003,Ships,S700_1938,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Small
10117,38,79.68,3027.84,3027.84,0,4/16/2003 0:00,Shipped,2,4,2003,Ships,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10128,32,97,3104,3104,0,06-06-2003 00:00,Shipped,2,6,2003,Ships,S700_1938,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10142,43,84.01,3612.43,3612.43,0,08-08-2003 00:00,Shipped,3,8,2003,Ships,S700_1938,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10153,31,87.48,2711.88,2711.88,0,9/28/2003 0:00,Shipped,3,9,2003,Ships,S700_1938,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10166,29,100,2900,3013.97,113.97,10/21/2003 0:00,Shipped,4,10,2003,Ships,S700_1938,FunGiftIdeas.com,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
10177,31,88.34,2738.54,2738.54,0,11-07-2003 00:00,Shipped,4,11,2003,Ships,S700_1938,CAF Imports,+34 913 728 555,Madrid,Madrid,Spain,Fernandez,Jesus,Small
10185,30,94.4,2832,2832,0,11/14/2003 0:00,Shipped,4,11,2003,Ships,S700_1938,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
10196,50,94.4,4720,4720,0,11/26/2003 0:00,Shipped,4,11,2003,Ships,S700_1938,Super Scale Inc.,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
10208,40,80.55,3222,3222,0,01-02-2004 00:00,Shipped,1,1,2004,Ships,S700_1938,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Medium
10221,23,97,2231,2231,0,2/18/2004 0:00,Shipped,1,2,2004,Ships,S700_1938,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Small
10232,26,88.34,2296.84,2296.84,0,3/20/2004 0:00,Shipped,1,3,2004,Ships,S700_1938,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
10248,40,100,4000,4157.2,157.2,05-07-2004 00:00,Cancelled,2,5,2004,Ships,S700_1938,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10273,21,100,2100,2146.2,46.2,7/21/2004 0:00,Shipped,3,7,2004,Ships,S700_1938,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Small
10282,43,86.61,3724.23,3724.23,0,8/20/2004 0:00,Shipped,3,8,2004,Ships,S700_1938,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10293,29,71.89,2084.81,2084.81,0,09-09-2004 00:00,Shipped,3,9,2004,Ships,S700_1938,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Small
10306,38,91.81,3488.78,3488.78,0,10/14/2004 0:00,Shipped,4,10,2004,Ships,S700_1938,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Medium
10314,23,76.22,1753.06,1753.06,0,10/22/2004 0:00,Shipped,4,10,2004,Ships,S700_1938,Heintze Collectables,86 21 3555,Aaarhus,Aaarhus,Denmark,Ibsen,Palle,Small
10327,20,100,2000,3469.2,1469.2,11-10-2004 00:00,Resolved,4,11,2004,Ships,S700_1938,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Medium
10337,36,70.3,2530.8,2530.8,0,11/21/2004 0:00,Shipped,4,11,2004,Ships,S700_1938,Classic Legends Inc.,2125558493,NYC,NY,USA,Hernandez,Maria,Small
10350,28,100,2800,2924.32,124.32,12-02-2004 00:00,Shipped,4,12,2004,Ships,S700_1938,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10372,44,100,4400,4496.8,96.8,1/26/2005 0:00,Shipped,1,1,2005,Ships,S700_1938,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
10384,49,100,4900,6397.44,1497.44,2/23/2005 0:00,Shipped,1,2,2005,Ships,S700_1938,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
10397,32,80.55,2577.6,2577.6,0,3/28/2005 0:00,Shipped,1,3,2005,Ships,S700_1938,Alpha Cognac,61.77.6555,Toulouse,Toulouse,France,Roulet,Annette,Small
10414,34,100,3400,3533.62,133.62,05-06-2005 00:00,On Hold,2,5,2005,Ships,S700_1938,Gifts4AllAges.com,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
10106,30,100,3000,3177.3,177.3,2/17/2003 0:00,Shipped,1,2,2003,Ships,S700_2047,Rovelli Gifts,035-640555,Bergamo,Bergamo,Italy,Rovelli,Giovanni,Medium
10119,29,94.14,2730.06,2730.06,0,4/28/2003 0:00,Shipped,2,4,2003,Ships,S700_2047,Salzburg Collectables,6562-9555,Salzburg,Salzburg,Austria,Pipps,Georg,Small
10131,22,85.99,1891.78,1891.78,0,6/16/2003 0:00,Shipped,2,6,2003,Ships,S700_2047,Gift Ideas Corp.,2035554407,Glendale,CT,USA,Lewis,Dan,Small
10143,26,100,2600,2612.48,12.48,08-10-2003 00:00,Shipped,3,8,2003,Ships,S700_2047,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
10155,32,91.43,2925.76,2925.76,0,10-06-2003 00:00,Shipped,4,10,2003,Ships,S700_2047,"Toys of Finland, Co.",90-224 8555,Helsinki,Helsinki,Finland,Karttunen,Matti,Small
10167,29,100,2900,2940.02,40.02,10/23/2003 0:00,Cancelled,4,10,2003,Ships,S700_2047,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Small
10178,34,96.86,3293.24,3293.24,0,11-08-2003 00:00,Shipped,4,11,2003,Ships,S700_2047,Alpha Cognac,61.77.6555,Toulouse,Toulouse,France,Roulet,Annette,Medium
10186,24,99.57,2389.68,2389.68,0,11/14/2003 0:00,Shipped,4,11,2003,Ships,S700_2047,"Double Decker Gift Stores, Ltd",(171) 555-7555,London,London,UK,Hardy,Thomas,Small
10197,24,90.52,2172.48,2172.48,0,11/26/2003 0:00,Shipped,4,11,2003,Ships,S700_2047,Enaco Distributors,(93) 203 4555,Barcelona,Barcelona,Spain,Saavedra,Eduardo,Small
10209,33,88.71,2927.43,2927.43,0,01-09-2004 00:00,Shipped,1,1,2004,Ships,S700_2047,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,CA,USA,Chandler,Michael,Small
10222,26,100,2600,2659.54,59.54,2/19/2004 0:00,Shipped,1,2,2004,Ships,S700_2047,Collectable Mini Designs Co.,7605558146,San Diego,CA,USA,Thompson,Valarie,Small
10249,40,95.95,3838,3838,0,05-08-2004 00:00,Shipped,2,5,2004,Ships,S700_2047,Cambridge Collectables Co.,6175555555,Cambridge,MA,USA,Tseng,Kyung,Medium
10262,44,94.14,4142.16,4142.16,0,6/24/2004 0:00,Cancelled,2,6,2004,Ships,S700_2047,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10274,24,90.52,2172.48,2172.48,0,7/21/2004 0:00,Shipped,3,7,2004,Ships,S700_2047,Collectables For Less Inc.,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
10283,20,94.14,1882.8,1882.8,0,8/20/2004 0:00,Shipped,3,8,2004,Ships,S700_2047,"Royal Canadian Collectables, Ltd.",(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Small
10296,34,100,3400,3477.86,77.86,9/15/2004 0:00,Shipped,3,9,2004,Ships,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,Munich,Germany,Donnermeyer,Michael,Medium
10307,34,97.76,3323.84,3323.84,0,10/14/2004 0:00,Shipped,4,10,2004,Ships,S700_2047,"Classic Gift Ideas, Inc",2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Medium
10316,45,93.24,4195.8,4195.8,0,11-01-2004 00:00,Shipped,4,11,2004,Ships,S700_2047,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
10328,41,100,4100,4156.58,56.58,11-12-2004 00:00,Shipped,4,11,2004,Ships,S700_2047,Rovelli Gifts,035-640555,Bergamo,Bergamo,Italy,Rovelli,Giovanni,Medium
10339,55,71.25,3918.75,3918.75,0,11/23/2004 0:00,Shipped,4,11,2004,Ships,S700_2047,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
10352,23,100,2300,2352.67,52.67,12-03-2004 00:00,Shipped,4,12,2004,Ships,S700_2047,Auto-Moto Classics Inc.,6175558428,Brickhaven,MA,USA,Taylor,Leslie,Small
10361,24,45.39,1089.36,1089.36,0,12/17/2004 0:00,Shipped,4,12,2004,Ships,S700_2047,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
10373,32,84.41,2701.12,2701.12,0,1/31/2005 0:00,Shipped,1,1,2005,Ships,S700_2047,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Oulu,Finland,Koskitalo,Pirkko,Small
10386,29,85.76,2487.04,2487.04,0,03-01-2005 00:00,Resolved,1,3,2005,Ships,S700_2047,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10398,36,100,3600,3910.32,310.32,3/30/2005 0:00,Shipped,1,3,2005,Ships,S700_2047,Reims Collectables,26.47.1555,Reims,Reims,France,Henriot,Paul,Medium
10400,46,87.8,4038.8,4038.8,0,04-01-2005 00:00,Shipped,2,4,2005,Ships,S700_2047,The Sharp Gifts Warehouse,4085553659,San Jose,CA,USA,Frick,Sue,Medium
10415,32,95.95,3070.4,3070.4,0,05-09-2005 00:00,Disputed,2,5,2005,Ships,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Medium
10106,34,100,3400,3763.46,363.46,2/17/2003 0:00,Shipped,1,2,2003,Planes,S700_2466,Rovelli Gifts,035-640555,Bergamo,Bergamo,Italy,Rovelli,Giovanni,Medium
10120,24,100,2400,2584.8,184.8,4/29/2003 0:00,Shipped,2,4,2003,Planes,S700_2466,"Australian Collectors, Co.",03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
10131,40,100,4000,4427.6,427.6,6/16/2003 0:00,Shipped,2,6,2003,Planes,S700_2466,Gift Ideas Corp.,2035554407,Glendale,CT,USA,Lewis,Dan,Medium
10143,26,82.77,2152.02,2152.02,0,08-10-2003 00:00,Shipped,3,8,2003,Planes,S700_2466,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
10155,20,100,2000,2353.4,353.4,10-06-2003 00:00,Shipped,4,10,2003,Planes,S700_2466,"Toys of Finland, Co.",90-224 8555,Helsinki,Helsinki,Finland,Karttunen,Matti,Small
10168,31,100,3100,3431.39,331.39,10/28/2003 0:00,Shipped,4,10,2003,Planes,S700_2466,Technics Stores Inc.,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
10178,22,87.75,1930.5,1930.5,0,11-08-2003 00:00,Shipped,4,11,2003,Planes,S700_2466,Alpha Cognac,61.77.6555,Toulouse,Toulouse,France,Roulet,Annette,Small
10198,42,100,4200,4774.56,574.56,11/27/2003 0:00,Shipped,4,11,2003,Planes,S700_2466,Cruz & Sons Co.,+63 2 555 3587,Makati City,Makati City,Philippines,Cruz,Arnold,Medium
10210,26,99.72,2592.72,2592.72,0,01-12-2004 00:00,Shipped,1,1,2004,Planes,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,Osaka,Japan,Kentary,Mory,Small
10222,37,87.75,3246.75,3246.75,0,2/19/2004 0:00,Shipped,1,2,2004,Planes,S700_2466,Collectable Mini Designs Co.,7605558146,San Diego,CA,USA,Thompson,Valarie,Medium
10235,38,88.75,3372.5,3372.5,0,04-02-2004 00:00,Shipped,2,4,2004,Planes,S700_2466,"Royal Canadian Collectables, Ltd.",(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Medium
10250,35,100,3500,3909.15,409.15,05-11-2004 00:00,Shipped,2,5,2004,Planes,S700_2466,The Sharp Gifts Warehouse,4085553659,San Jose,CA,USA,Frick,Sue,Medium
10262,33,90.75,2994.75,2994.75,0,6/24/2004 0:00,Cancelled,2,6,2004,Planes,S700_2466,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10275,39,100,3900,4472.52,572.52,7/23/2004 0:00,Shipped,3,7,2004,Planes,S700_2466,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10284,45,100,4500,4576.95,76.95,8/21/2004 0:00,Shipped,3,8,2004,Planes,S700_2466,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,Oslo,Norway,Klaeboe,Jan,Medium
10296,24,100,2400,2441.04,41.04,9/15/2004 0:00,Shipped,3,9,2004,Planes,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,Munich,Germany,Donnermeyer,Michael,Small
10308,35,88.75,3106.25,3106.25,0,10/15/2004 0:00,Shipped,4,10,2004,Planes,S700_2466,Mini Classics,9145554562,White Plains,NY,USA,Frick,Steve,Medium
10316,23,100,2300,2706.41,406.41,11-01-2004 00:00,Shipped,4,11,2004,Planes,S700_2466,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
10328,37,100,3700,4021.53,321.53,11-12-2004 00:00,Shipped,4,11,2004,Planes,S700_2466,Rovelli Gifts,035-640555,Bergamo,Bergamo,Italy,Rovelli,Giovanni,Medium
10340,55,87.75,4826.25,4826.25,0,11/24/2004 0:00,Shipped,4,11,2004,Planes,S700_2466,Enaco Distributors,(93) 203 4555,Barcelona,Barcelona,Spain,Saavedra,Eduardo,Medium
10352,49,100,4900,4935.28,35.28,12-03-2004 00:00,Shipped,4,12,2004,Planes,S700_2466,Auto-Moto Classics Inc.,6175558428,Brickhaven,MA,USA,Taylor,Leslie,Medium
10361,26,100,2600,2754.7,154.7,12/17/2004 0:00,Shipped,4,12,2004,Planes,S700_2466,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
10375,33,100,3300,3856.71,556.71,02-03-2005 00:00,Shipped,1,2,2005,Planes,S700_2466,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10386,37,83.84,3102.08,3102.08,0,03-01-2005 00:00,Resolved,1,3,2005,Planes,S700_2466,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10398,22,86.76,1908.72,1908.72,0,3/30/2005 0:00,Shipped,1,3,2005,Planes,S700_2466,Reims Collectables,26.47.1555,Reims,Reims,France,Henriot,Paul,Small
10401,85,88.75,7543.75,7543.75,0,04-03-2005 00:00,On Hold,2,4,2005,Planes,S700_2466,Tekni Collectables Inc.,2015559350,Newark,NJ,USA,Brown,William,Large
10416,22,100,2200,2457.18,257.18,05-10-2005 00:00,Shipped,2,5,2005,Planes,S700_2466,L'ordine Souveniers,0522-556555,Reggio Emilia,Reggio Emilia,Italy,Moroni,Maurizio,Small
10105,31,65.77,2038.87,2038.87,0,02-11-2003 00:00,Shipped,1,2,2003,Ships,S700_2610,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Small
10119,38,65.77,2499.26,2499.26,0,4/28/2003 0:00,Shipped,2,4,2003,Ships,S700_2610,Salzburg Collectables,6562-9555,Salzburg,Salzburg,Austria,Pipps,Georg,Small
10129,45,85.29,3838.05,3838.05,0,06-12-2003 00:00,Shipped,2,6,2003,Ships,S700_2610,"Stylish Desk Decors, Co.",(171) 555-0297,London,London,UK,Brown,Ann,Medium
10143,31,85.29,2643.99,2643.99,0,08-10-2003 00:00,Shipped,3,8,2003,Ships,S700_2610,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
10154,36,64.33,2315.88,2315.88,0,10-02-2003 00:00,Shipped,4,10,2003,Ships,S700_2610,Boards & Toys Co.,3105552373,Glendale,CA,USA,Young,Leslie,Small
10167,46,70.11,3225.06,3225.06,0,10/23/2003 0:00,Cancelled,4,10,2003,Ships,S700_2610,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Medium
10177,32,76.62,2451.84,2451.84,0,11-07-2003 00:00,Shipped,4,11,2003,Ships,S700_2610,CAF Imports,+34 913 728 555,Madrid,Madrid,Spain,Fernandez,Jesus,Small
10185,39,57.82,2254.98,2254.98,0,11/14/2003 0:00,Shipped,4,11,2003,Ships,S700_2610,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
10197,50,78.79,3939.5,3939.5,0,11/26/2003 0:00,Shipped,4,11,2003,Ships,S700_2610,Enaco Distributors,(93) 203 4555,Barcelona,Barcelona,Spain,Saavedra,Eduardo,Medium
10208,46,74.45,3424.7,3424.7,0,01-02-2004 00:00,Shipped,1,1,2004,Ships,S700_2610,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Medium
10222,36,80.95,2914.2,2914.2,0,2/19/2004 0:00,Shipped,1,2,2004,Ships,S700_2610,Collectable Mini Designs Co.,7605558146,San Diego,CA,USA,Thompson,Valarie,Small
10233,29,82.4,2389.6,2389.6,0,3/29/2004 0:00,Shipped,1,3,2004,Ships,S700_2610,Tekni Collectables Inc.,2015559350,Newark,NJ,USA,Brown,William,Small
10248,32,75.89,2428.48,2428.48,0,05-07-2004 00:00,Cancelled,2,5,2004,Ships,S700_2610,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Small
10261,44,68.67,3021.48,3021.48,0,6/17/2004 0:00,Shipped,2,6,2004,Ships,S700_2610,Quebec Home Shopping Network,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
10273,42,62.16,2610.72,2610.72,0,7/21/2004 0:00,Shipped,3,7,2004,Ships,S700_2610,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Small
10283,47,65.77,3091.19,3091.19,0,8/20/2004 0:00,Shipped,3,8,2004,Ships,S700_2610,"Royal Canadian Collectables, Ltd.",(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Medium
10295,44,58.55,2576.2,2576.2,0,09-10-2004 00:00,Shipped,3,9,2004,Ships,S700_2610,Gifts4AllAges.com,6175559555,Boston,MA,USA,Yoshido,Juri,Small
10306,43,75.17,3232.31,3232.31,0,10/14/2004 0:00,Shipped,4,10,2004,Ships,S700_2610,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Medium
10316,48,74.45,3573.6,3573.6,0,11-01-2004 00:00,Shipped,4,11,2004,Ships,S700_2610,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
10327,21,96.31,2022.51,2022.51,0,11-10-2004 00:00,Resolved,4,11,2004,Ships,S700_2610,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Small
10339,50,74.35,3717.5,3717.5,0,11/23/2004 0:00,Shipped,4,11,2004,Ships,S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
10350,29,75.35,2185.15,2185.15,0,12-02-2004 00:00,Shipped,4,12,2004,Ships,S700_2610,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10373,41,70.33,2883.53,2883.53,0,1/31/2005 0:00,Shipped,1,1,2005,Ships,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Oulu,Finland,Koskitalo,Pirkko,Small
10386,37,100,3700,5017.57,1317.57,03-01-2005 00:00,Resolved,1,3,2005,Ships,S700_2610,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10397,22,66.5,1463,1463,0,3/28/2005 0:00,Shipped,1,3,2005,Ships,S700_2610,Alpha Cognac,61.77.6555,Toulouse,Toulouse,France,Roulet,Annette,Small
10414,31,75.89,2352.59,2352.59,0,05-06-2005 00:00,On Hold,2,5,2005,Ships,S700_2610,Gifts4AllAges.com,6175559555,Boston,MA,USA,Yoshido,Juri,Small
10103,42,100,4200,4460.82,260.82,1/29/2003 0:00,Shipped,1,1,2003,Classic Cars,S700_2824,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Medium
10114,42,100,4200,4758.18,558.18,04-01-2003 00:00,Shipped,2,4,2003,Classic Cars,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,Paris,France,Bertrand,Marie,Medium
10126,45,100,4500,4597.2,97.2,5/28/2003 0:00,Shipped,2,5,2003,Classic Cars,S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Medium
10140,36,100,3600,4114.8,514.8,7/24/2003 0:00,Shipped,3,7,2003,Classic Cars,S700_2824,Technics Stores Inc.,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
10150,20,100,2000,2104,104,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,S700_2824,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Small
10164,39,81.93,3195.27,3195.27,0,10/21/2003 0:00,Resolved,4,10,2003,Classic Cars,S700_2824,Mini Auto Werke,7675-3555,Graz,Graz,Austria,Mendel,Roland,Medium
10175,42,85.98,3611.16,3611.16,0,11-06-2003 00:00,Shipped,4,11,2003,Classic Cars,S700_2824,"Stylish Desk Decors, Co.",(171) 555-0297,London,London,UK,Brown,Ann,Medium
10183,23,86.99,2000.77,2000.77,0,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,S700_2824,"Classic Gift Ideas, Inc",2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
10194,26,89.01,2314.26,2314.26,0,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,S700_2824,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Small
10206,33,100,3300,3871.89,571.89,12-05-2003 00:00,Shipped,4,12,2003,Classic Cars,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
10217,31,88,2728,2728,0,02-04-2004 00:00,Shipped,1,2,2004,Classic Cars,S700_2824,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Small
10229,50,100,5000,5614,614,03-11-2004 00:00,Shipped,1,3,2004,Classic Cars,S700_2824,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10245,44,100,4400,4628.8,228.8,05-04-2004 00:00,Shipped,2,5,2004,Classic Cars,S700_2824,Super Scale Inc.,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
10258,45,80.92,3641.4,3641.4,0,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,S700_2824,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
10270,46,88,4048,4048,0,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,S700_2824,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
10281,27,85.98,2321.46,2321.46,0,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,S700_2824,Diecast Classics Inc.,2155551555,Allentown,PA,USA,Yu,Kyung,Small
10291,28,100,2800,3256.96,456.96,09-08-2004 00:00,Shipped,3,9,2004,Classic Cars,S700_2824,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Medium
10304,40,100,4000,4208,208,10-11-2004 00:00,Shipped,4,10,2004,Classic Cars,S700_2824,Auto Assoc. & Cie.,30.59.8555,Versailles,Versailles,France,Tonini,Daniel,Medium
10313,30,99.13,2973.9,2973.9,0,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Small
10324,34,100,3400,4248.3,848.3,11-05-2004 00:00,Shipped,4,11,2004,Classic Cars,S700_2824,Vitachrome Inc.,2125551500,NYC,NY,USA,Frick,Michael,Medium
10336,46,100,4600,9558.8,4958.8,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,Paris,France,Bertrand,Marie,Large
