Dealer Code,Dealer Name,State,City,Credit Days,Active Status,total_revenue,total_quantity,last_order_date,first_order_date,order_count,has_active_sauda,sku_diversity,days_since_last_order,avg_order_value,open_order_value,oo_total_qty,oo_dispatched_qty,pending_dispatch_qty,open_order_count,dispatch_ratio,outstanding_amount,amount_collected,pp_total_order_value,pending_invoice_count,collection_ratio,pending_collection_pct,is_dormant,is_reactivation_candidate,is_high_value,actions,priority_score
DLR1139,Dealer_1139,MP,Bengaluru,35,Active,347596,2077,2026-02-15,2025-05-03,13,False,4,64,26738.153846153848,97108.0,568.0,553.0,15.0,2.0,0.9735915492957746,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.528169014084504
DLR1100,Dealer_1100,West Bengal,Guwahati,35,Active,526067,3288,2026-03-04,2025-05-17,24,False,4,47,21919.458333333332,69592.0,451.0,442.0,9.0,2.0,0.9800443458980045,1239.11,7784.89,9024.0,1.0,0.8626872783687943,0.13731272163120567,True,False,False,['Call dealer'],50.52302408203991
DLR1492,Dealer_1492,Assam,Nagpur,21,Active,259374,1635,2026-02-11,2025-04-06,11,False,4,68,23579.454545454544,28860.0,156.0,152.0,4.0,1.0,0.9743589743589743,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.51282051282051
DLR1118,Dealer_1118,Maharashtra,Guwahati,35,Active,432810,2663,2026-03-16,2025-05-02,17,False,4,35,25459.41176470588,18228.0,124.0,121.0,3.0,1.0,0.9758064516129032,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.483870967741936
DLR1464,Dealer_1464,West Bengal,Patna,21,Active,377851,2443,2026-03-11,2025-04-20,13,False,4,40,29065.46153846154,0.0,,,0.0,0.0,0.0,4829.2,14973.8,19803.0,1.0,0.7561379588951168,0.24386204110488308,True,False,False,"['Call dealer', 'Follow up for collection']",50.48292
DLR1101,Dealer_1101,Maharashtra,Jaipur,21,Active,493133,2951,2026-03-01,2025-04-18,21,False,4,50,23482.52380952381,0.0,,,0.0,0.0,0.0,4807.12,11157.88,15965.0,1.0,0.698896335734419,0.30110366426558094,True,False,False,"['Call dealer', 'Follow up for collection']",50.480712
DLR1279,Dealer_1279,Bihar,Patna,35,Active,398453,2489,2026-03-13,2025-04-04,17,False,4,38,23438.41176470588,0.0,,,0.0,0.0,0.0,4360.71,11187.29,15548.0,1.0,0.7195324157447904,0.2804675842552097,True,False,False,"['Call dealer', 'Follow up for collection']",50.436071
DLR1278,Dealer_1278,Odisha,Chennai,21,Active,519938,3112,2026-03-20,2025-05-18,17,False,4,31,30584.58823529412,0.0,,,0.0,0.0,0.0,4306.24,10225.76,14532.0,1.0,0.7036718965042664,0.2963281034957335,True,False,False,"['Call dealer', 'Follow up for collection']",50.430624
DLR1055,Dealer_1055,Maharashtra,Ahmedabad,21,Active,335703,2019,2026-03-06,2025-05-01,11,False,3,45,30518.454545454544,42303.0,239.0,234.0,5.0,1.0,0.9790794979079498,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.41841004184101
DLR1362,Dealer_1362,Rajasthan,Chennai,35,Active,489815,3017,2026-03-19,2025-04-13,17,False,4,32,28812.647058823528,18231.0,103.0,101.0,2.0,1.0,0.9805825242718447,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.3883495145631
DLR1107,Dealer_1107,Rajasthan,Bhubaneswar,35,Active,481851,2964,2026-03-19,2025-04-07,19,True,4,32,25360.57894736842,27714.0,186.0,184.0,2.0,1.0,0.989247311827957,1603.02,5147.98,6751.0,1.0,0.7625507332247073,0.23744926677529254,True,False,False,"['Call dealer', 'Follow up for collection', 'Renew / extend sauda']",50.375355763440865
DLR1247,Dealer_1247,Rajasthan,Lucknow,14,Active,403484,2459,2026-03-15,2025-04-19,17,False,4,36,23734.352941176472,16585.0,107.0,105.0,2.0,1.0,0.9813084112149533,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.373831775700936
DLR1270,Dealer_1270,Jharkhand,Patna,35,Active,285094,1888,2025-12-12,2025-04-07,11,False,4,129,25917.636363636364,0.0,,,0.0,0.0,0.0,3597.47,29104.53,32702.0,1.0,0.8899923552076325,0.11000764479236744,True,False,False,['Call dealer'],50.359747
DLR1328,Dealer_1328,West Bengal,Ranchi,14,Active,234475,1416,2026-01-19,2025-04-04,10,False,3,91,23447.5,0.0,,,0.0,0.0,0.0,3386.58,12636.42,16023.0,1.0,0.7886425762965736,0.21135742370342633,True,False,False,"['Call dealer', 'Follow up for collection']",50.338658
DLR1098,Dealer_1098,MP,Ahmedabad,21,Active,248559,1579,2026-03-06,2025-06-29,10,False,4,45,24855.9,43175.0,275.0,271.0,4.0,1.0,0.9854545454545455,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.29090909090909
DLR1500,Dealer_1500,UP,Nagpur,21,Active,436647,2653,2026-03-08,2025-04-11,16,False,4,43,27290.4375,52090.0,358.0,353.0,5.0,2.0,0.9860335195530726,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.279329608938546
DLR1062,Dealer_1062,Bihar,Kolkata,35,Active,388778,2489,2026-02-22,2025-04-07,17,False,4,57,22869.29411764706,0.0,,,0.0,0.0,0.0,2630.85,2741.15,5372.0,1.0,0.5102661950856292,0.4897338049143708,True,False,False,"['Call dealer', 'Follow up for collection']",50.263085
DLR1204,Dealer_1204,MP,Chennai,35,Active,488240,2870,2026-03-14,2025-04-03,19,False,4,37,25696.842105263157,14091.0,77.0,76.0,1.0,1.0,0.987012987012987,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.25974025974026
DLR1056,Dealer_1056,Assam,Bengaluru,35,Active,430320,2537,2026-03-05,2025-04-05,16,False,4,46,26895.0,0.0,,,0.0,0.0,0.0,2561.13,19794.87,22356.0,1.0,0.8854388083735909,0.11456119162640903,True,False,False,['Call dealer'],50.256113
DLR1482,Dealer_1482,Maharashtra,Ahmedabad,35,Active,390982,2466,2026-03-02,2025-04-12,17,False,4,49,22998.941176470587,40152.0,239.0,236.0,3.0,1.0,0.9874476987447699,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.2510460251046
DLR1397,Dealer_1397,Gujarat,Nagpur,14,Active,274205,1776,2026-02-22,2025-06-30,10,False,4,57,27420.5,21920.0,160.0,158.0,2.0,1.0,0.9875,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.25
DLR1013,Dealer_1013,Rajasthan,Nagpur,35,Active,380079,2527,2026-02-03,2025-04-04,16,False,4,76,23754.9375,0.0,,,0.0,0.0,0.0,2105.46,13119.54,15225.0,1.0,0.8617103448275862,0.1382896551724138,True,False,False,['Call dealer'],50.210546
DLR1090,Dealer_1090,Assam,Guwahati,14,Active,250366,1607,2026-03-16,2025-04-22,13,False,4,35,19258.923076923078,61647.0,388.0,385.0,3.0,2.0,0.9922680412371134,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.15463917525773
DLR1036,Dealer_1036,Tamil Nadu,Jaipur,35,Active,322706,2025,2026-02-12,2025-06-09,13,False,3,67,24823.53846153846,54966.0,291.0,289.0,2.0,2.0,0.993127147766323,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.13745704467354
DLR1186,Dealer_1186,Jharkhand,Bengaluru,21,Active,531219,3318,2026-02-24,2025-04-10,20,False,4,55,26560.95,0.0,,,0.0,0.0,0.0,1296.71,9428.29,10725.0,1.0,0.8790946386946388,0.12090536130536131,True,False,False,['Call dealer'],50.129671
DLR1409,Dealer_1409,UP,Jaipur,21,Active,336008,2004,2026-03-14,2025-06-12,15,False,4,37,22400.533333333333,0.0,,,0.0,0.0,0.0,1286.13,3708.87,4995.0,1.0,0.7425165165165165,0.2574834834834835,True,False,False,"['Call dealer', 'Follow up for collection']",50.128613
DLR1287,Dealer_1287,Assam,Nagpur,14,Active,359676,2263,2026-03-13,2025-05-27,15,False,4,38,23978.4,30668.0,187.0,186.0,1.0,1.0,0.9946524064171123,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.106951871657756
DLR1485,Dealer_1485,Tamil Nadu,Guwahati,21,Active,522047,3172,2026-03-09,2025-04-08,22,False,4,42,23729.409090909092,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1322,Dealer_1322,Gujarat,Guwahati,21,Active,259844,1720,2026-02-16,2025-04-01,11,False,4,63,23622.18181818182,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1143,Dealer_1143,UP,Patna,35,Active,329764,1972,2026-02-15,2025-05-07,10,False,4,64,32976.4,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1135,Dealer_1135,Bihar,Nagpur,35,Active,338300,2198,2026-02-11,2025-04-07,18,False,4,68,18794.444444444445,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1337,Dealer_1337,UP,Nagpur,35,Active,293619,1850,2026-03-01,2025-05-08,10,False,4,50,29361.9,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1271,Dealer_1271,Assam,Lucknow,35,Active,253239,1587,2026-02-09,2025-05-20,10,False,4,70,25323.9,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1412,Dealer_1412,Rajasthan,Bengaluru,14,Active,485740,3015,2026-03-12,2025-04-18,22,False,4,39,22079.090909090908,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1074,Dealer_1074,Bihar,Ahmedabad,14,Active,321616,2059,2026-02-21,2025-04-17,14,False,3,58,22972.571428571428,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1396,Dealer_1396,Rajasthan,Nagpur,35,Active,420034,2515,2026-02-24,2025-05-24,16,False,4,55,26252.125,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1052,Dealer_1052,Tamil Nadu,Bhubaneswar,21,Active,257374,1597,2026-03-08,2025-04-01,11,False,4,43,23397.636363636364,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1225,Dealer_1225,Bihar,Indore,35,Active,534278,3278,2026-03-16,2025-04-02,18,False,4,35,29682.11111111111,6045.0,39.0,39.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1205,Dealer_1205,West Bengal,Guwahati,14,Active,305392,1887,2026-02-01,2025-04-09,12,False,4,78,25449.333333333332,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1421,Dealer_1421,Karnataka,Jaipur,14,Active,369105,2230,2026-02-26,2025-04-07,14,False,4,53,26364.64285714286,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1407,Dealer_1407,Karnataka,Jaipur,35,Active,544474,3471,2026-03-12,2025-04-02,24,False,4,39,22686.416666666668,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1188,Dealer_1188,Tamil Nadu,Ahmedabad,35,Active,440752,2660,2026-03-10,2025-05-12,16,False,4,41,27547.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1110,Dealer_1110,Rajasthan,Nagpur,14,Active,319343,1902,2026-03-20,2025-06-14,10,True,4,31,31934.3,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,"['Call dealer', 'Renew / extend sauda']",50.0
DLR1341,Dealer_1341,UP,Bhubaneswar,35,Active,466676,2897,2026-02-16,2025-04-06,18,False,4,63,25926.444444444445,37101.0,249.0,249.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1394,Dealer_1394,Karnataka,Bengaluru,35,Active,345127,2189,2026-01-31,2025-04-07,13,False,4,79,26548.23076923077,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.0
DLR1048,Dealer_1048,Karnataka,Chennai,14,Active,602501,3747,2026-03-25,2025-04-05,22,True,4,26,27386.409090909092,2780.0,20.0,12.0,8.0,1.0,0.6,39619.53,64662.47,104282.0,4.0,0.6200731669895092,0.3799268330104908,False,True,True,"['Monitor', 'Follow up for collection', 'Follow up for dispatch', 'Renew / extend sauda']",41.961953
DLR1213,Dealer_1213,Rajasthan,Lucknow,35,Active,601192,3725,2026-03-30,2025-05-12,23,True,4,21,26138.782608695652,21188.0,143.0,109.0,34.0,3.0,0.7622377622377622,51845.189999999995,67756.81,119602.0,4.0,0.5665190381431748,0.4334809618568251,False,True,True,"['Monitor', 'Follow up for collection', 'Follow up for dispatch', 'Renew / extend sauda']",39.939763755244755
DLR1470,Dealer_1470,Tamil Nadu,Ahmedabad,21,Active,612284,3761,2026-03-29,2025-04-01,22,True,4,22,27831.090909090908,31150.0,178.0,155.0,23.0,2.0,0.8707865168539326,47604.62,59084.38,106689.0,4.0,0.5538001106018428,0.4461998893981573,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",37.34473166292135
DLR1483,Dealer_1483,Jharkhand,Jaipur,14,Active,624748,3817,2026-03-28,2025-04-20,24,False,4,23,26031.166666666668,39932.0,268.0,265.0,3.0,1.0,0.9888059701492538,64452.55,59553.45,124006.0,4.0,0.4802465203296614,0.5197534796703386,False,True,True,"['Monitor', 'Follow up for collection']",36.66913559701493
DLR1267,Dealer_1267,UP,Patna,14,Active,686134,4268,2026-03-25,2025-05-27,24,False,4,26,28588.916666666668,103249.0,649.0,611.0,38.0,4.0,0.9414483821263482,41808.88,66993.12,108802.0,4.0,0.6157342695906325,0.38426573040936746,False,True,True,"['Monitor', 'Follow up for collection']",35.351920357473034
DLR1263,Dealer_1263,Maharashtra,Bhubaneswar,14,Active,574776,3484,2026-03-26,2025-04-01,16,False,4,25,35923.5,0.0,,,0.0,0.0,0.0,50080.369999999995,63521.630000000005,113602.0,4.0,0.559159433812785,0.44084056618721496,False,True,True,"['Monitor', 'Follow up for collection']",35.008037
DLR1010,Dealer_1010,Gujarat,Indore,14,Active,592340,3714,2026-03-28,2025-04-30,23,False,4,23,25753.91304347826,32825.0,188.0,157.0,31.0,2.0,0.8351063829787234,15039.66,22848.34,37888.0,2.0,0.6030495143581082,0.3969504856418919,False,True,True,"['Monitor', 'Follow up for collection']",34.80183834042553
DLR1319,Dealer_1319,Bihar,Guwahati,21,Active,571314,3507,2026-03-29,2025-04-15,23,True,4,22,24839.739130434784,98305.0,639.0,574.0,65.0,5.0,0.8982785602503912,26572.44,45813.56,72386.0,4.0,0.6329063631088885,0.3670936368911115,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",34.69167279499217
DLR1181,Dealer_1181,Bihar,Bengaluru,35,Active,565537,3576,2026-03-23,2025-04-08,21,False,4,28,26930.333333333332,198363.0,1205.0,1169.0,36.0,5.0,0.9701244813278008,40872.68,95806.31999999999,136679.0,4.0,0.7009585964193474,0.29904140358065245,False,True,True,"['Monitor', 'Follow up for collection']",34.68477837344398
DLR1385,Dealer_1385,Assam,Nagpur,35,Active,561311,3503,2026-03-28,2025-04-23,24,False,4,23,23387.958333333332,15096.0,111.0,96.0,15.0,1.0,0.8648648648648649,17327.28,40478.72,57806.0,2.0,0.7002511849980971,0.2997488150019029,False,True,True,"['Monitor', 'Follow up for collection']",34.4354307027027
DLR1179,Dealer_1179,Gujarat,Kolkata,14,Active,591493,3622,2026-03-28,2025-05-21,21,True,4,23,28166.333333333332,36962.0,208.0,188.0,20.0,2.0,0.9038461538461539,18667.190000000002,55971.81,74639.0,2.0,0.7499003202079342,0.2500996797920658,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",33.78979592307692
DLR1189,Dealer_1189,Maharashtra,Guwahati,35,Active,611769,3779,2026-03-22,2025-04-11,22,True,4,29,27807.68181818182,50538.0,315.0,292.0,23.0,2.0,0.926984126984127,22550.95,37905.05,60456.0,2.0,0.6269857416964404,0.3730142583035596,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",33.71541246031746
DLR1386,Dealer_1386,Jharkhand,Bengaluru,14,Active,631583,3828,2026-03-23,2025-04-02,20,True,4,28,31579.15,135959.0,793.0,757.0,36.0,3.0,0.9546027742749055,25719.829999999998,40454.17,66174.0,2.0,0.6113302807749267,0.38866971922507326,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",33.47992751450189
DLR1113,Dealer_1113,Tamil Nadu,Ranchi,21,Active,759071,4428,2026-03-24,2025-04-04,21,True,4,27,36146.23809523809,138240.0,824.0,791.0,33.0,3.0,0.9599514563106796,26114.440000000002,41105.56,67220.0,2.0,0.6115078845581672,0.3884921154418328,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",33.41241487378641
DLR1345,Dealer_1345,Maharashtra,Bengaluru,14,Active,580332,3424,2026-03-29,2025-05-17,21,False,4,22,27634.85714285714,42612.0,268.0,262.0,6.0,1.0,0.9776119402985075,26417.190000000002,35151.81,61569.0,2.0,0.5709335867075963,0.4290664132924037,False,True,True,"['Monitor', 'Follow up for collection']",33.089480194029846
DLR1437,Dealer_1437,Jharkhand,Indore,21,Active,601225,3806,2026-03-29,2025-04-06,22,True,4,22,27328.409090909092,53964.0,319.0,303.0,16.0,2.0,0.9498432601880877,19502.170000000002,47945.83,67448.0,3.0,0.7108562151583442,0.2891437848416558,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",32.953351796238245
DLR1111,Dealer_1111,Maharashtra,Bhubaneswar,21,Active,703788,4413,2026-03-26,2025-05-09,24,False,4,25,29324.5,0.0,,,0.0,0.0,0.0,29272.210000000003,32460.79,61733.0,4.0,0.5258255714123726,0.47417442858762743,False,True,True,"['Monitor', 'Follow up for collection']",32.927221
DLR1206,Dealer_1206,Tamil Nadu,Indore,14,Active,593874,3607,2026-03-30,2025-04-13,24,False,4,21,24744.75,104185.0,677.0,638.0,39.0,4.0,0.9423929098966026,17384.09,20745.91,38130.0,1.0,0.5440836611591923,0.4559163388408078,False,True,True,"['Monitor', 'Follow up for collection']",32.89055080206795
DLR1459,Dealer_1459,MP,Ahmedabad,14,Active,673328,4118,2026-03-28,2025-04-05,24,True,4,23,28055.333333333332,60120.0,334.0,313.0,21.0,2.0,0.937125748502994,15194.6,41961.4,57156.0,2.0,0.7341556442018337,0.26584435579816645,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",32.77694502994012
DLR1460,Dealer_1460,Jharkhand,Guwahati,14,Active,646091,4136,2026-03-26,2025-05-12,24,True,4,25,26920.458333333332,27874.0,154.0,147.0,7.0,1.0,0.9545454545454546,16524.2,16081.8,32606.0,1.0,0.493215972520395,0.506784027479605,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",32.561510909090906
DLR1003,Dealer_1003,Karnataka,Ahmedabad,14,Active,579349,3609,2026-03-30,2025-04-10,22,False,4,21,26334.045454545456,62985.0,412.0,384.0,28.0,3.0,0.9320388349514563,10872.619999999999,42935.38,53808.0,2.0,0.7979367380315194,0.2020632619684805,False,True,True,"['Monitor', 'Follow up for collection']",32.44648530097087
DLR1378,Dealer_1378,Jharkhand,Nagpur,35,Active,658803,4133,2026-03-29,2025-04-26,24,True,4,22,27450.125,20566.0,113.0,106.0,7.0,1.0,0.9380530973451328,9510.22,10954.779999999999,20465.0,2.0,0.535293427803567,0.4647065721964329,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",32.189960053097344
DLR1454,Dealer_1454,Jharkhand,Indore,21,Active,602940,3483,2026-03-29,2025-05-08,20,True,4,22,30147.0,54879.0,306.0,273.0,33.0,3.0,0.8921568627450981,0.0,,,0.0,0.0,0.0,False,True,True,"['Monitor', 'Renew / extend sauda']",32.15686274509804
DLR1132,Dealer_1132,MP,Nagpur,21,Active,614785,3754,2026-03-28,2025-04-27,24,True,4,23,25616.041666666668,41252.0,250.0,233.0,17.0,2.0,0.932,6062.77,14287.23,20350.0,1.0,0.7020751842751842,0.2979248157248158,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",31.966276999999998
DLR1117,Dealer_1117,Odisha,Bhubaneswar,14,Active,654450,4054,2026-03-30,2025-04-03,23,False,4,21,28454.347826086956,39721.0,253.0,242.0,11.0,1.0,0.9565217391304348,10841.83,38226.17,49068.0,1.0,0.7790447949783973,0.22095520502160268,False,True,True,"['Monitor', 'Follow up for collection']",31.953748217391304
DLR1245,Dealer_1245,Bihar,Bengaluru,21,Active,672054,4143,2026-03-21,2025-04-08,24,True,4,30,28002.25,39600.0,275.0,272.0,3.0,1.0,0.9890909090909091,16968.42,15569.58,32538.0,1.0,0.47850451779457864,0.5214954822054213,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",31.915023818181815
DLR1108,Dealer_1108,Karnataka,Lucknow,14,Active,646998,3944,2026-03-26,2025-04-09,22,True,4,25,29409.0,36182.0,229.0,221.0,8.0,1.0,0.9650655021834061,12149.630000000001,40962.37,53112.0,2.0,0.7712451046844405,0.2287548953155596,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",31.91365295633188
DLR1023,Dealer_1023,UP,Ranchi,14,Active,576951,3437,2026-03-30,2025-04-04,21,False,4,21,27473.85714285714,0.0,,,0.0,0.0,0.0,17489.48,52845.520000000004,70335.0,2.0,0.7513402999928912,0.24865970000710882,False,True,True,"['Monitor', 'Follow up for collection']",31.748948
DLR1414,Dealer_1414,Odisha,Bhubaneswar,35,Active,693695,4285,2026-03-26,2025-04-02,23,False,4,25,30160.652173913044,63936.0,422.0,392.0,30.0,2.0,0.9289099526066351,3064.84,10858.16,13923.0,1.0,0.779872153989801,0.22012784601019897,False,True,True,"['Monitor', 'Follow up for collection']",31.728284947867298
DLR1044,Dealer_1044,Jharkhand,Guwahati,35,Active,607757,3708,2026-03-21,2025-04-18,23,False,4,30,26424.217391304348,61425.0,357.0,345.0,12.0,2.0,0.9663865546218487,10253.970000000001,38592.03,48846.0,2.0,0.790075543545019,0.20992445645498098,False,True,True,"['Monitor', 'Follow up for collection']",31.697665907563024
DLR1465,Dealer_1465,Assam,Ranchi,14,Active,638739,3921,2026-03-27,2025-04-05,23,False,4,24,27771.260869565216,45390.0,267.0,260.0,7.0,1.0,0.9737827715355806,10660.62,25507.38,36168.0,1.0,0.7052471798274719,0.29475282017252824,False,True,True,"['Monitor', 'Follow up for collection']",31.59040656928839
DLR1088,Dealer_1088,Rajasthan,Ranchi,21,Active,628330,3836,2026-03-28,2025-04-05,23,False,4,23,27318.695652173912,50940.0,283.0,278.0,5.0,1.0,0.9823321554770318,9923.5,23079.5,33003.0,1.0,0.6993152137684453,0.3006847862315547,False,True,True,"['Monitor', 'Follow up for collection']",31.345706890459365
DLR1402,Dealer_1402,Rajasthan,Bhubaneswar,14,Active,602412,3793,2026-03-23,2025-04-04,23,False,4,28,26191.82608695652,95205.0,601.0,562.0,39.0,4.0,0.9351081530782029,0.0,,,0.0,0.0,0.0,False,True,True,['Monitor'],31.297836938435942
DLR1017,Dealer_1017,Gujarat,Ahmedabad,35,Active,582008,3463,2026-03-21,2025-04-17,17,False,4,30,34235.76470588235,0.0,,,0.0,0.0,0.0,12810.91,10997.09,23808.0,1.0,0.4619073420698925,0.5380926579301075,False,True,True,"['Monitor', 'Follow up for collection']",31.281091
DLR1258,Dealer_1258,Jharkhand,Jaipur,35,Active,620156,3857,2026-03-24,2025-04-02,23,True,4,27,26963.304347826088,0.0,,,0.0,0.0,0.0,12685.61,24960.39,37646.0,2.0,0.6630290070658237,0.3369709929341763,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",31.268561
DLR1244,Dealer_1244,Karnataka,Lucknow,14,Active,587429,3581,2026-03-21,2025-04-19,17,True,4,30,34554.64705882353,39772.0,244.0,229.0,15.0,1.0,0.9385245901639344,0.0,,,0.0,0.0,0.0,False,True,True,"['Monitor', 'Renew / extend sauda']",31.229508196721312
DLR1347,Dealer_1347,Bihar,Chennai,35,Active,576143,3587,2026-03-29,2025-04-01,24,True,4,22,24005.958333333332,83406.0,540.0,528.0,12.0,4.0,0.9777777777777777,7244.72,14923.28,22168.0,1.0,0.6731901840490798,0.32680981595092023,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",31.168916444444445
DLR1250,Dealer_1250,Jharkhand,Chennai,21,Active,616221,3760,2026-03-30,2025-04-01,24,True,4,21,25675.875,123872.0,757.0,725.0,32.0,3.0,0.9577278731836195,1947.12,4352.88,6300.0,1.0,0.6909333333333334,0.30906666666666666,False,True,True,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",31.04015453632761
DLR1096,Dealer_1096,Tamil Nadu,Indore,35,Active,690880,4210,2026-03-23,2025-04-05,23,False,4,28,30038.260869565216,49914.0,348.0,330.0,18.0,2.0,0.9482758620689655,0.0,,,0.0,0.0,0.0,False,True,True,['Monitor'],31.03448275862069
DLR1469,Dealer_1469,Bihar,Nagpur,35,Active,580679,3546,2026-03-22,2025-04-05,22,True,4,29,26394.5,35088.0,258.0,248.0,10.0,1.0,0.9612403100775194,2427.8,12188.2,14616.0,1.0,0.8338943623426383,0.1661056376573618,False,True,True,"['Monitor', 'Renew / extend sauda']",31.01797379844961
DLR1227,Dealer_1227,Gujarat,Ranchi,14,Active,669403,4435,2026-03-21,2025-07-14,23,False,4,30,29104.478260869564,40141.0,293.0,288.0,5.0,1.0,0.9829351535836177,5276.02,26247.98,31524.0,1.0,0.8326348179165081,0.16736518208349196,False,True,True,['Monitor'],30.868898928327646
DLR1463,Dealer_1463,Tamil Nadu,Nagpur,14,Active,583706,3538,2026-03-22,2025-04-12,21,False,4,29,27795.52380952381,103204.0,685.0,659.0,26.0,4.0,0.962043795620438,0.0,,,0.0,0.0,0.0,False,True,True,['Monitor'],30.75912408759124
DLR1339,Dealer_1339,MP,Nagpur,35,Active,563903,3529,2026-03-21,2025-04-24,21,False,4,30,26852.52380952381,0.0,,,0.0,0.0,0.0,7287.58,32978.42,40266.0,2.0,0.8190140565241146,0.18098594347588537,False,True,True,['Monitor'],30.728758
DLR1176,Dealer_1176,Maharashtra,Jaipur,14,Active,638582,3793,2026-03-23,2025-05-16,24,True,4,28,26607.583333333332,25265.0,155.0,152.0,3.0,1.0,0.9806451612903225,0.0,,,0.0,0.0,0.0,False,True,True,"['Monitor', 'Renew / extend sauda']",30.38709677419355
DLR1475,Dealer_1475,Rajasthan,Nagpur,21,Active,575080,3599,2026-03-25,2025-04-07,22,True,4,26,26140.0,76724.0,502.0,494.0,8.0,2.0,0.9840637450199203,0.0,,,0.0,0.0,0.0,False,True,True,"['Monitor', 'Renew / extend sauda']",30.318725099601593
DLR1125,Dealer_1125,MP,Jaipur,14,Active,582763,3531,2026-03-28,2025-04-01,20,True,4,23,29138.15,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,True,"['Monitor', 'Renew / extend sauda']",30.0
